Episode,Reward,Served_Demand,Rebalancing_Cost,Steps_Completed
626,19142.082312000013,51218.876508,31670.0,121
629,23137.005956,53229.53258399999,29823.0,121
630,20791.146386000004,52115.02958200002,30953.0,121
631,19745.004342000007,51466.580444000036,31194.0,121
632,18717.09732400001,50730.72594399999,31717.0,121
633,20934.103420000014,52016.63637800001,30775.0,121
634,19350.172416000012,50834.11107399999,31249.0,121
635,21664.674864,52736.834808000014,30770.0,121
636,19762.541822000025,51291.92615199998,31262.0,121
637,20393.826572000005,51551.85318,30831.0,121
638,19525.651008000008,51202.130677999994,31494.0,121
640,20444.313322,51206.193176,30410.0,121
641,19149.11641000001,50351.73119399999,30930.0,121
642,21124.089788,51570.30948000001,30309.0,121
643,20420.773699999998,51403.42743,30560.0,121
644,17916.86758400001,50188.065156000004,32108.0,121
645,21119.631364,52411.52138,30946.0,121
646,21249.635886000004,51800.85504000001,30390.0,121
647,20429.767468000013,51725.852017999976,30969.0,121
648,20601.54134000001,51694.60530999999,30786.0,121
649,20498.23485800001,51794.33118399997,30933.0,121
650,20015.03814600001,51931.72718200001,31611.0,121
651,20933.773946000005,52177.321916,30827.0,121
652,19204.54340600001,50861.127268,31310.0,121
653,21314.086736000012,51467.676802,29829.0,121
654,18102.248754,50817.352138,32454.0,121
655,19325.516800000012,51245.94898999995,31614.0,121
656,20359.443684000023,51761.690588,31172.0,121
657,21518.181006000003,52209.82399799999,30368.0,121
658,22201.386612000013,52651.674895999975,30134.0,121
659,20508.809582000013,52452.421274,31386.0,121
660,18213.437204000013,49619.89672800001,31223.0,121
661,18891.971332000005,50992.76295399998,31772.0,121
662,19779.411347999998,51426.502778,31289.0,121
663,19658.778438000012,51243.59573199999,31270.0,121
664,20071.660288000003,51491.64352599999,31082.0,121
666,18835.187098000013,51488.83846200001,32310.0,121
667,19541.342434000002,51421.23057200001,31600.0,121
668,18357.288126000007,50515.26261199999,31897.0,121
669,22209.034720000007,52627.58579799999,30168.0,121
670,19581.604424,51282.03573200001,31460.0,121
671,21421.884604000003,52425.42353000003,30791.0,121
672,20049.205968000013,51617.50534400002,31191.0,121
673,19581.438954,51041.21317199999,31209.0,121
674,21327.872238,52423.60987200003,30758.0,121
675,22291.422405999998,52406.02003400001,29858.0,121
676,22386.833673999994,52817.438202000034,30015.0,121
677,19805.455796000002,51387.12095399999,31257.0,121
678,20507.349422000007,52312.92999199999,31450.0,121
679,21924.97486400001,52793.44701800002,30561.0,121
680,20435.289124000006,52015.784398,31296.0,121
681,19653.046058000007,51278.57367999998,31273.0,121
682,20511.77441800001,51486.05516000004,30840.0,121
683,20102.402690000006,51585.419178000004,31254.0,121
684,20958.21575600001,52292.08463200002,30962.0,121
685,20042.824502000007,51572.525435999996,31199.0,121
686,17247.991646000013,49316.31189,31878.0,121
687,20316.622088000007,51365.674029999995,30839.0,121
688,19859.692984,52010.292890000026,31765.0,121
689,20302.373542000012,51513.15444399999,30811.0,121
690,20915.500148000006,51676.18822799999,30378.0,121
691,21470.83024000001,52014.83097599999,30258.0,121
692,19934.654399999996,51155.667484000005,30996.0,121
693,17251.90185000001,49669.386556000034,32183.0,121
695,19307.294496000013,51044.55396000001,31420.0,121
696,20576.821090000016,51902.308048000035,31072.0,121
697,19023.917812000014,50881.63298200001,31665.0,121
698,18695.152972000007,50651.51173599999,31669.0,121
699,20371.802686000017,51668.187181999994,30966.0,121
700,20672.356398000014,52130.802176000005,31132.0,121
701,21567.786542000013,52140.852419999996,30333.0,121
702,18648.813218000014,50566.98606200002,31615.0,121
703,20548.894298000003,51452.94269399999,30619.0,121
704,17287.06045200001,50327.49848200002,32670.0,121
705,19962.33989600001,51094.28789199999,30905.0,121
706,19873.779728,51023.87423600001,30877.0,121
707,22532.12051000001,53470.322200000024,30516.0,121
708,20185.25768,51688.68604600002,31179.0,121
709,22715.845030000004,52686.05059600003,29765.0,121
710,20571.96138600001,51501.673551999986,30644.0,121
711,18165.50335600001,50546.91169799999,32057.0,121
712,18512.06907200001,50665.597478,31849.0,121
713,18783.543658000002,50709.26935000002,31669.0,121
714,22862.66758000001,53477.021544,30274.0,121
715,20318.431233999992,52039.811498,31451.0,121
716,21623.13342600002,52386.70250200001,30446.0,121
717,20257.915088000005,51392.73007000003,30785.0,121
718,16526.663034,49039.963917999994,32328.0,121
719,19447.810948000013,50881.11862599999,31196.0,121
720,20175.603424000008,51981.02990600001,31461.0,121
721,22224.550864000023,52673.135740000005,30202.0,121
722,20850.713784,51517.68664800001,30426.0,121
723,16453.037028000002,49363.432091999995,32668.0,121
724,20814.537142,52024.55212200002,30793.0,121
725,19438.122006000012,51261.385956,31499.0,121
726,21156.437034000002,52404.27791999999,30885.0,121
727,20407.767016000016,51322.24999199999,30598.0,121
728,20667.999064000007,51559.77824800001,30540.0,121
729,19839.852184000018,51076.92671,31002.0,121
730,19213.57426400001,50839.158582,31171.0,121
731,21004.375141999994,52047.344911999986,30652.0,121
732,19408.143394000006,51047.31022399999,31378.0,121
734,22801.17349200002,52564.05974599998,29465.0,121
735,20032.47667,51497.17615800002,31194.0,121
736,20096.425182000006,51518.85498399998,31151.0,121
737,19545.565392000008,50893.77027999999,31068.0,121
738,19581.313282000003,51188.40547200001,31319.0,121
739,22218.779790000008,52622.328646000016,30015.0,121
740,19162.052656000003,50882.74753399999,31424.0,121
741,20481.41207200001,51427.99801600001,30726.0,121
742,19055.49998400001,50626.82464800001,31148.0,121
743,21750.73654000001,52541.84171200001,30514.0,121
744,20062.712959999993,51268.056072000014,30887.0,121
745,19340.88488000001,51688.81839399999,32045.0,121
746,18487.26257600002,50458.73008199999,31719.0,121
747,20017.993958000006,51374.32909600004,31024.0,121
748,19844.787036000016,51017.451683999985,30893.0,121
749,21301.884768000004,51960.096325999984,30365.0,121
750,21188.02475,51663.519206000004,30275.0,121
751,21895.01133800002,52520.136704000004,30353.0,121
752,20512.938634000002,51910.85545200001,31143.0,121
753,19685.008044000017,51198.787115999985,31251.0,121
754,21930.63266800001,52605.43898599999,30218.0,121
755,18849.172431999996,50782.665958,31709.0,121
756,20244.930716000024,51981.90351200002,31470.0,121
757,20119.605338000016,51669.56275599997,31242.0,121
758,19201.765000000014,51083.73859800001,31547.0,121
759,19868.150382000014,51543.888655999996,31426.0,121
760,20932.927434000005,52369.97904800001,31096.0,121
761,20301.86902599999,51933.57362199999,31165.0,121
762,21358.90919600001,52163.52672800002,30575.0,121
763,19162.784460000006,51026.898146000014,31435.0,121
764,21304.467343999997,52710.543712000035,31124.0,121
765,19397.290364000008,51044.705392,31411.0,121
766,22399.843918000006,53406.979842000015,30585.0,121
767,19498.337018000002,51203.171888,31413.0,121
768,18941.828078000006,50786.33571400001,31630.0,121
769,19473.16950400001,51093.65206000001,31293.0,121
770,18468.26133200001,50303.40420799999,31584.0,121
771,19105.89464000001,51044.618583999996,31657.0,121
772,19916.248448000002,51749.20431200003,31387.0,121
773,20147.754194000016,51817.980718000006,31375.0,121
774,19297.830148000015,50950.61662599999,31391.0,121
775,19754.141652000017,51026.94429399999,31087.0,121
776,18244.885230000004,50648.823392,32061.0,121
778,19631.791754000016,51404.43924199998,31484.0,121
779,21793.81424000001,52778.558170000004,30704.0,121
780,21932.80427800001,52511.164042,30208.0,121
782,19824.755356000016,51710.395006000006,31588.0,121
783,19436.67249800001,51352.289772000004,31542.0,121
784,20159.728240000015,51941.610835999985,31469.0,121
785,21651.454606000007,52505.487017999985,30615.0,121
786,20136.39926800001,51486.053262,31117.0,121
787,21619.97369200001,52120.549228,30220.0,121
788,19544.943674000016,50934.06523999998,31093.0,121
789,18333.16431000001,50412.98784400001,31847.0,121
790,21423.910994000016,51965.04687599999,30326.0,121
791,20318.646156000006,51135.534856000035,30490.0,121
792,19927.238092000014,51578.442184000014,31324.0,121
794,21520.465441999997,52667.273398,30886.0,121
795,17479.418908000003,49890.06386999997,32256.0,121
796,20128.302444000008,51010.02067800001,30583.0,121
797,19604.976145999997,51402.685936000016,31639.0,121
798,17125.318548,49594.074972000024,32216.0,121
800,23094.90898400001,53447.01854200002,30081.0,121
801,19900.628658,51075.25114199998,30975.0,121
802,19686.607528000004,51385.20285999999,31394.0,121
803,18096.740420000006,50378.266314,32047.0,121
804,22697.668790000018,53344.968914000005,30259.0,121
806,20059.843201999996,51551.332688,31205.0,121
808,21109.109086000004,51995.51406800001,30660.0,121
809,18649.894950000005,50530.350754,31661.0,121
810,17496.133836000015,49249.72919199999,31575.0,121
811,19971.524872000013,51409.519301999986,31140.0,121
812,17405.281886000008,49992.97407400003,32379.0,121
813,20386.057906000016,51540.10208800001,30958.0,121
814,21796.937206000017,52854.455980000006,30769.0,121
815,21696.173700000007,52134.26874800002,30267.0,121
816,21695.32794200001,52457.40015400002,30475.0,121
817,21562.257004000006,52161.368898,30382.0,121
818,20876.30472000001,52144.80495200001,30972.0,121
819,19037.147020000004,50806.014898,31389.0,121
820,22941.225705999997,53444.80107800001,30263.0,121
821,19629.495910000005,51024.12994399998,31033.0,121
823,20523.687009999998,51846.36348200001,31134.0,121
824,20182.237656000023,51919.12169599997,31445.0,121
825,20909.503210000003,51940.400622,30912.0,121
826,17438.63060800001,49690.81033999998,31983.0,121
827,18701.86653600001,50861.27467399998,31870.0,121
828,22008.443310000002,52790.217948000005,30515.0,121
829,19359.879354000004,51628.29235800005,31970.0,121
830,18278.342510000006,49949.941242,31338.0,121
831,19281.17245200001,51129.82515,31501.0,121
832,20729.65883599999,51861.345435999996,30709.0,121
833,20577.10805600002,51893.542072,30936.0,121
834,20449.95162200001,51539.35014399998,30806.0,121
835,20571.675816000003,52224.82896199999,31262.0,121
836,20062.198014000016,51837.75324799999,31346.0,121
837,18438.91251400001,50771.15380200001,31987.0,121
838,20120.570392000005,51619.526266,31272.0,121
840,19143.548308000016,51004.32383199999,31550.0,121
841,20028.36936200001,51173.171922000016,30967.0,121
842,22371.658076000018,52482.58135199999,29944.0,121
843,21252.191716000005,52468.29287800002,30917.0,121
844,20783.795078000014,51817.92000000001,30686.0,121
845,21261.23077800001,51828.66595399999,30254.0,121
846,18321.29422800001,50677.874842,32118.0,121
847,20757.605917999997,51335.512026000026,30361.0,121
848,21045.57708200001,52273.774317999996,31103.0,121
849,21454.563674000005,52329.089922000014,30613.0,121
851,20838.354102,52256.18367600001,31102.0,121
852,20535.890286000013,52512.47476599998,31621.0,121
853,20374.064340000008,52197.387884,31489.0,121
854,41797.034832000005,45859.49253399998,3736.0,121
855,44498.386032,44721.31922599999,0,121
856,47274.91647400002,47677.42864400002,0,121
857,45326.211152000025,45566.037310000014,0,121
858,46266.33037599999,46435.39701599997,0,121
859,44200.490044,44497.72456200001,0,121
860,45886.69068400001,46163.13873199999,0,121
861,29412.818614000014,50505.086804000006,20883.0,121
863,20752.86460400002,51693.014974,30631.0,121
864,17614.108620000014,49809.40978000003,31759.0,121
865,20398.075424000002,51061.61285199999,30422.0,121
866,20940.57361600001,51796.84585799998,30513.0,121
867,21406.204462,52691.327072000015,31000.0,121
868,22409.907494000006,53209.51286199999,30471.0,121
870,20501.993988,52289.33264,31448.0,121
871,18656.014826000006,50703.13880999997,31797.0,121
873,22046.264874000015,52932.49033199999,30678.0,121
874,19630.264966,51449.765700000025,31467.0,121
875,20333.571542000012,51466.454952,30999.0,121
876,20167.120093999994,51091.094174,30590.0,121
877,21586.96878800001,52547.262392,30696.0,121
878,17596.275606,50271.338688,32306.0,121
879,21166.03147200001,52199.53827600001,30807.0,121
881,19883.98488000001,51045.42535600002,30843.0,121
882,21890.238630000007,51992.02662400001,29863.0,121
883,20200.10856000001,51368.40709200001,30944.0,121
884,20863.610858000004,52351.130728000004,31116.0,121
885,20138.68073400001,51599.098178,31108.0,121
886,19674.058432000023,50961.91039000001,30965.0,121
888,18026.491400000006,50197.73857199999,31930.0,121
889,20793.928576,51870.97503,30867.0,121
890,21531.418270000016,52237.899168,30500.0,121
891,19517.822092,51172.10269600001,31373.0,121
894,21873.68250200001,52603.30691999997,30328.0,121
895,20551.58910200001,52074.97676399999,31174.0,121
896,20233.26908200002,51051.48832800001,30544.0,121
897,20550.464254000002,51700.76092000001,30825.0,121
898,19998.90067000001,51457.22818399998,31280.0,121
899,21999.943705999995,52440.115092000015,30128.0,121
900,18202.257360000014,50331.098053999995,31819.0,121
901,17879.86181600001,50042.30259799999,31922.0,121
902,18699.016264000013,50794.649344,31805.0,121
903,21920.128019999996,52708.54943799998,30503.0,121
905,16023.368998000007,49114.53901,32710.0,121
906,20421.658498000015,51042.57516,30376.0,121
907,21810.023888000018,52613.10402999998,30486.0,121
908,18623.838642000006,50982.60915800001,31909.0,121
909,21208.745418,52662.62009200001,31226.0,121
910,21458.742280000006,52410.49336599999,30589.0,121
911,20654.895676000015,51764.343936,30901.0,121
912,21704.797332,51910.428100000005,29927.0,121
913,18020.772718000022,50270.299692000015,31820.0,121
914,17626.51785200001,50244.276883999984,32271.0,121
915,21657.80123400001,52484.52858799999,30429.0,121
916,20223.220427999997,51218.149334000016,30666.0,121
917,22037.737912000008,52635.69217400003,30292.0,121
918,20212.95574000001,51667.027120000035,31208.0,121
919,20715.818779999994,51532.850674,30604.0,121
920,17595.475536,50281.87874800001,32441.0,121
921,21149.58433400002,52227.179037999995,30849.0,121
922,21362.277674000023,52326.313094,30675.0,121
924,23490.90417600001,53536.59683999999,29761.0,121
925,20133.25240200001,51328.82838199998,30970.0,121
926,17638.541504000008,49675.613032,31710.0,121
927,18529.795404000022,50871.422313999996,31966.0,121
929,17924.63426800001,49373.552212,31025.0,121
930,19380.17424000002,50590.223225999966,30932.0,121
931,23857.81116800001,53778.761196,29677.0,121
932,21151.189008000005,52370.27839000001,30804.0,121
933,18180.493492000012,50439.462681999976,31958.0,121
934,19331.98248200001,51010.19317999999,31354.0,121
936,18523.386384000012,50588.69315000002,31759.0,121
937,22056.076893999998,52895.00593600001,30479.0,121
938,20147.14359800001,51411.779416,30936.0,121
940,19665.601216000003,50905.384203999994,30951.0,121
941,19159.814286000008,50797.64853199999,31380.0,121
942,21882.116300000005,52151.67301399999,29951.0,121
943,22254.613200000007,52915.68162999996,30351.0,121
944,22250.536660000023,53397.77827,30943.0,121
945,22630.623398000003,52413.355645999996,29576.0,121
946,19284.625090000005,50233.07845199998,30696.0,121
947,20392.315200000015,52101.499350000006,31454.0,121
948,19125.638712,51270.543446000025,31814.0,121
949,19755.07265000002,51822.27976399998,31769.0,121
950,19253.86289600001,51133.13927200003,31513.0,121
951,19543.984840000012,50849.39773599999,30918.0,121
952,19315.521662000003,50890.187864,31386.0,121
953,18524.731340000002,50343.710510000004,31446.0,121
954,18645.661103999995,50705.057227999976,31777.0,121
955,18817.77206000002,50959.839772,31865.0,121
956,20512.91591200002,51564.04800599995,30707.0,121
957,19174.935874000013,50882.72464,31397.0,121
958,17548.56965400001,50087.074576000006,32263.0,121
959,19386.813078000003,51116.24469600001,31483.0,121
960,23182.180812000017,52715.76409399999,29323.0,121
961,22035.866226000002,52344.733108,29903.0,121
962,20407.13582400001,51536.72924599999,30874.0,121
963,20690.784174000008,51873.009208000025,30971.0,121
964,18166.656092000016,50549.88066199999,31991.0,121
965,20238.27938600001,51785.798938,31271.0,121
966,22479.683552000013,52792.23054999999,30115.0,121
967,16814.30635400001,49682.558840000005,32448.0,121
968,20857.190578,51783.501826,30640.0,121
969,19674.47729400001,50824.810760000015,30886.0,121
970,20578.832436000004,52447.98022600002,31457.0,121
971,19346.54945800001,50405.53077400004,30883.0,121
972,19485.579936,51479.202308,31590.0,121
973,19713.470638000006,51044.53452400001,31116.0,121
974,20688.904218000003,51813.881542,30794.0,121
975,19260.638392000008,50739.144576,31273.0,121
976,20459.555640000006,51039.53516200003,30265.0,121
977,18922.625974000006,50636.494438000016,31367.0,121
978,19592.142328000005,51051.556354,31151.0,121
980,20788.040252000017,51616.00673799997,30563.0,121
981,20161.60261000001,51845.84778000001,31348.0,121
982,18414.383652000004,50302.888876,31661.0,121
983,21229.291262000013,52172.62539200001,30600.0,121
984,21534.527378000017,52129.29553999997,30331.0,121
985,22162.66231200001,52524.833599999976,30046.0,121
986,21674.742974000004,52670.419285999975,30613.0,121
987,19944.144468000013,51421.851749999994,31129.0,121
988,19851.544026000018,51132.26723000002,30945.0,121
989,20237.246652000016,51887.64465,31327.0,121
990,19549.398726000014,51698.08697199997,31843.0,121
991,20623.86463600001,51208.464759999995,30393.0,121
992,18914.29393000001,50619.50213600001,31354.0,121
993,21357.71550800002,52036.56136399998,30431.0,121
994,19022.23169400002,51197.953338,31880.0,121
995,19879.554478000005,51263.115159999994,31219.0,121
996,21203.341400000016,52234.50627999999,30683.0,121
997,19410.170652,51248.380754000005,31516.0,121
998,20782.223128000016,51422.067952000005,30383.0,121
999,21805.51924000001,52873.15938799999,30803.0,121
1000,18169.666368000006,49632.755551999995,31321.0,121
