departure_time,arrival_time,edge,origin,dest,predicted_time,actual_time,congestion_ratio,is_congested
31,35,5->1,5,1,6,4,0.6666666666666666,False
31,35,5->1,5,1,6,4,0.6666666666666666,False
31,35,5->1,5,1,6,4,0.6666666666666666,False
31,35,5->1,5,1,6,4,0.6666666666666666,False
31,35,0->1,0,1,9,4,0.4444444444444444,False
35,35,0->3,0,3,6,0,0.0,False
21,36,4->5,4,5,6,15,2.5,True
21,36,4->5,4,5,6,15,2.5,True
21,36,4->5,4,5,6,15,2.5,True
28,36,6->5,6,5,9,8,0.8888888888888888,False
28,36,6->5,6,5,9,8,0.8888888888888888,False
28,36,6->1,6,1,13,8,0.6153846153846154,False
28,36,6->1,6,1,13,8,0.6153846153846154,False
28,36,6->7,6,7,8,8,1.0,False
29,36,5->1,5,1,6,7,1.1666666666666667,False
29,36,0->2,0,2,6,7,1.1666666666666667,False
30,36,0->1,0,1,9,6,0.6666666666666666,False
30,36,0->1,0,1,9,6,0.6666666666666666,False
30,36,7->2,7,2,5,6,1.2,False
31,36,0->1,0,1,9,5,0.5555555555555556,False
31,36,0->4,0,4,5,5,1.0,False
28,37,6->0,6,0,8,9,1.125,False
29,37,5->1,5,1,6,8,1.3333333333333333,True
29,37,5->1,5,1,6,8,1.3333333333333333,True
29,37,5->1,5,1,6,8,1.3333333333333333,True
29,37,0->2,0,2,6,8,1.3333333333333333,True
29,37,6->2,6,2,12,8,0.6666666666666666,False
29,37,6->2,6,2,12,8,0.6666666666666666,False
30,37,0->1,0,1,9,7,0.7777777777777778,False
30,37,7->2,7,2,5,7,1.4,True
30,37,7->2,7,2,5,7,1.4,True
31,37,0->1,0,1,9,6,0.6666666666666666,False
31,37,0->1,0,1,9,6,0.6666666666666666,False
31,37,7->2,7,2,5,6,1.2,False
31,37,7->2,7,2,5,6,1.2,False
31,37,7->2,7,2,5,6,1.2,False
33,37,5->1,5,1,6,4,0.6666666666666666,False
33,37,5->1,5,1,6,4,0.6666666666666666,False
33,37,7->4,7,4,9,4,0.4444444444444444,False
27,38,5->1,5,1,6,11,1.8333333333333333,True
27,38,5->7,5,7,6,11,1.8333333333333333,True
28,38,4->1,4,1,8,10,1.25,True
28,38,6->0,6,0,8,10,1.25,True
31,38,0->1,0,1,9,7,0.7777777777777778,False
31,38,0->1,0,1,9,7,0.7777777777777778,False
31,38,7->2,7,2,5,7,1.4,True
31,38,7->2,7,2,5,7,1.4,True
33,38,7->3,7,3,7,5,0.7142857142857143,False
33,38,7->6,7,6,11,5,0.45454545454545453,False
34,38,7->3,7,3,7,4,0.5714285714285714,False
34,38,4->1,4,1,8,4,0.5,False
34,38,4->1,4,1,8,4,0.5,False
34,38,4->1,4,1,8,4,0.5,False
34,38,4->1,4,1,8,4,0.5,False
34,38,4->1,4,1,8,4,0.5,False
27,39,5->7,5,7,6,12,2.0,True
28,39,6->2,6,2,12,11,0.9166666666666666,False
28,39,6->3,6,3,11,11,1.0,False
29,39,5->1,5,1,6,10,1.6666666666666667,True
29,39,5->1,5,1,6,10,1.6666666666666667,True
29,39,6->2,6,2,12,10,0.8333333333333334,False
30,39,0->1,0,1,9,9,1.0,False
30,39,6->4,6,4,7,9,1.2857142857142858,True
30,39,6->4,6,4,7,9,1.2857142857142858,True
30,39,6->4,6,4,7,9,1.2857142857142858,True
30,39,7->3,7,3,7,9,1.2857142857142858,True
30,39,7->2,7,2,5,9,1.8,True
30,39,7->2,7,2,5,9,1.8,True
31,39,0->1,0,1,9,8,0.8888888888888888,False
31,39,7->2,7,2,5,8,1.6,True
32,39,7->1,7,1,11,7,0.6363636363636364,False
32,39,7->1,7,1,11,7,0.6363636363636364,False
32,39,7->1,7,1,11,7,0.6363636363636364,False
32,39,7->1,7,1,11,7,0.6363636363636364,False
32,39,7->1,7,1,11,7,0.6363636363636364,False
32,39,0->4,0,4,5,7,1.4,True
32,39,2->1,2,1,10,7,0.7,False
32,39,0->6,0,6,8,7,0.875,False
33,39,7->3,7,3,7,6,0.8571428571428571,False
33,39,7->3,7,3,7,6,0.8571428571428571,False
33,39,7->3,7,3,7,6,0.8571428571428571,False
34,39,4->1,4,1,8,5,0.625,False
34,39,4->1,4,1,8,5,0.625,False
35,39,6->1,6,1,13,4,0.3076923076923077,False
28,40,4->1,4,1,8,12,1.5,True
28,40,6->0,6,0,8,12,1.5,True
28,40,6->3,6,3,11,12,1.0909090909090908,False
28,40,6->3,6,3,11,12,1.0909090909090908,False
28,40,6->3,6,3,11,12,1.0909090909090908,False
29,40,6->2,6,2,12,11,0.9166666666666666,False
29,40,6->7,6,7,8,11,1.375,True
29,40,4->1,4,1,8,11,1.375,True
29,40,4->1,4,1,8,11,1.375,True
30,40,7->3,7,3,7,10,1.4285714285714286,True
31,40,7->3,7,3,7,9,1.2857142857142858,True
31,40,0->3,0,3,6,9,1.5,True
31,40,0->6,0,6,8,9,1.125,False
31,40,0->6,0,6,8,9,1.125,False
32,40,7->1,7,1,11,8,0.7272727272727273,False
32,40,7->1,7,1,11,8,0.7272727272727273,False
32,40,7->1,7,1,11,8,0.7272727272727273,False
32,40,7->1,7,1,11,8,0.7272727272727273,False
32,40,7->6,7,6,11,8,0.7272727272727273,False
32,40,0->6,0,6,8,8,1.0,False
33,40,5->1,5,1,6,7,1.1666666666666667,False
33,40,5->1,5,1,6,7,1.1666666666666667,False
33,40,7->6,7,6,11,7,0.6363636363636364,False
35,40,6->1,6,1,13,5,0.38461538461538464,False
35,40,6->1,6,1,13,5,0.38461538461538464,False
35,40,6->1,6,1,13,5,0.38461538461538464,False
35,40,7->3,7,3,7,5,0.7142857142857143,False
35,40,7->3,7,3,7,5,0.7142857142857143,False
28,41,4->1,4,1,8,13,1.625,True
28,41,4->1,4,1,8,13,1.625,True
28,41,4->1,4,1,8,13,1.625,True
28,41,4->1,4,1,8,13,1.625,True
29,41,6->2,6,2,12,12,1.0,False
29,41,6->2,6,2,12,12,1.0,False
31,41,0->3,0,3,6,10,1.6666666666666667,True
31,41,0->6,0,6,8,10,1.25,True
33,41,5->1,5,1,6,8,1.3333333333333333,True
33,41,5->1,5,1,6,8,1.3333333333333333,True
33,41,7->3,7,3,7,8,1.1428571428571428,False
34,41,2->1,2,1,10,7,0.7,False
34,41,7->3,7,3,7,7,1.0,False
35,41,6->1,6,1,13,6,0.46153846153846156,False
35,41,6->1,6,1,13,6,0.46153846153846156,False
35,41,6->4,6,4,7,6,0.8571428571428571,False
35,41,6->4,6,4,7,6,0.8571428571428571,False
35,41,7->3,7,3,7,6,0.8571428571428571,False
36,41,2->5,2,5,6,5,0.8333333333333334,False
28,42,6->2,6,2,12,14,1.1666666666666667,False
28,42,6->2,6,2,12,14,1.1666666666666667,False
29,42,5->1,5,1,6,13,2.1666666666666665,True
32,42,7->1,7,1,11,10,0.9090909090909091,False
33,42,2->1,2,1,10,9,0.9,False
34,42,7->1,7,1,11,8,0.7272727272727273,False
34,42,2->1,2,1,10,8,0.8,False
34,42,7->3,7,3,7,8,1.1428571428571428,False
34,42,7->3,7,3,7,8,1.1428571428571428,False
34,42,7->3,7,3,7,8,1.1428571428571428,False
34,42,7->3,7,3,7,8,1.1428571428571428,False
34,42,7->3,7,3,7,8,1.1428571428571428,False
34,42,7->3,7,3,7,8,1.1428571428571428,False
34,42,7->3,7,3,7,8,1.1428571428571428,False
34,42,4->1,4,1,8,8,1.0,False
35,42,6->1,6,1,13,7,0.5384615384615384,False
35,42,7->3,7,3,7,7,1.0,False
35,42,7->3,7,3,7,7,1.0,False
35,42,7->3,7,3,7,7,1.0,False
37,42,4->1,4,1,8,5,0.625,False
38,42,4->6,4,6,7,4,0.5714285714285714,False
38,42,4->6,4,6,7,4,0.5714285714285714,False
38,42,4->6,4,6,7,4,0.5714285714285714,False
28,43,6->2,6,2,12,15,1.25,True
30,43,6->1,6,1,13,13,1.0,False
34,43,4->1,4,1,8,9,1.125,False
36,43,0->1,0,1,9,7,0.7777777777777778,False
36,43,0->1,0,1,9,7,0.7777777777777778,False
36,43,2->1,2,1,10,7,0.7,False
36,43,7->3,7,3,7,7,1.0,False
37,43,2->5,2,5,6,6,1.0,False
37,43,2->1,2,1,10,6,0.6,False
38,43,4->6,4,6,7,5,0.7142857142857143,False
43,43,1->5,1,5,6,0,0.0,False
33,44,0->4,0,4,5,11,2.2,True
33,44,2->1,2,1,10,11,1.1,False
35,44,0->3,0,3,6,9,1.5,True
37,44,4->1,4,1,8,7,0.875,False
39,44,3->7,3,7,5,5,1.0,False
39,44,3->7,3,7,5,5,1.0,False
39,44,3->7,3,7,5,5,1.0,False
39,44,3->2,3,2,8,5,0.625,False
44,44,3->7,3,7,5,0,0.0,False
33,45,2->1,2,1,10,12,1.2,False
33,45,2->1,2,1,10,12,1.2,False
36,45,7->3,7,3,7,9,1.2857142857142858,True
37,45,3->7,3,7,5,8,1.6,True
37,45,0->5,0,5,5,8,1.6,True
38,45,2->5,2,5,6,7,1.1666666666666667,False
38,45,0->7,0,7,4,7,1.75,True
38,45,0->7,0,7,4,7,1.75,True
38,45,2->7,2,7,5,7,1.4,True
38,45,2->7,2,7,5,7,1.4,True
39,45,3->7,3,7,5,6,1.2,False
39,45,3->7,3,7,5,6,1.2,False
39,45,3->7,3,7,5,6,1.2,False
39,45,3->7,3,7,5,6,1.2,False
39,45,4->6,4,6,7,6,0.8571428571428571,False
39,45,4->6,4,6,7,6,0.8571428571428571,False
39,45,4->6,4,6,7,6,0.8571428571428571,False
40,45,3->7,3,7,5,5,1.0,False
40,45,3->7,3,7,5,5,1.0,False
40,45,3->7,3,7,5,5,1.0,False
40,45,3->7,3,7,5,5,1.0,False
40,45,3->7,3,7,5,5,1.0,False
40,45,4->6,4,6,7,5,0.7142857142857143,False
41,45,0->7,0,7,4,4,1.0,False
45,45,2->5,2,5,7,0,0.0,False
45,45,2->5,2,5,7,0,0.0,False
34,46,4->1,4,1,8,12,1.5,True
36,46,7->3,7,3,7,10,1.4285714285714286,True
39,46,4->6,4,6,7,7,1.0,False
39,46,1->2,1,2,10,7,0.7,False
39,46,1->2,1,2,10,7,0.7,False
39,46,1->5,1,5,6,7,1.1666666666666667,False
39,46,1->5,1,5,6,7,1.1666666666666667,False
39,46,1->5,1,5,6,7,1.1666666666666667,False
40,46,4->6,4,6,7,6,0.8571428571428571,False
40,46,1->5,1,5,6,6,1.0,False
41,46,4->6,4,6,7,5,0.7142857142857143,False
42,46,1->7,1,7,8,4,0.5,False
42,46,1->7,1,7,8,4,0.5,False
35,47,0->3,0,3,6,12,2.0,True
35,47,7->2,7,2,5,12,2.4,True
35,47,7->5,7,5,6,12,2.0,True
35,47,7->5,7,5,6,12,2.0,True
35,47,7->5,7,5,6,12,2.0,True
35,47,7->5,7,5,6,12,2.0,True
35,47,7->5,7,5,6,12,2.0,True
36,47,6->4,6,4,7,11,1.5714285714285714,True
40,47,4->6,4,6,7,7,1.0,False
40,47,4->6,4,6,7,7,1.0,False
40,47,4->6,4,6,7,7,1.0,False
40,47,0->2,0,2,6,7,1.1666666666666667,False
40,47,1->5,1,5,6,7,1.1666666666666667,False
41,47,3->7,3,7,5,6,1.2,False
41,47,3->7,3,7,5,6,1.2,False
41,47,3->7,3,7,5,6,1.2,False
41,47,4->6,4,6,7,6,0.8571428571428571,False
41,47,4->6,4,6,7,6,0.8571428571428571,False
41,47,4->6,4,6,7,6,0.8571428571428571,False
41,47,4->6,4,6,7,6,0.8571428571428571,False
41,47,4->6,4,6,7,6,0.8571428571428571,False
42,47,1->5,1,5,6,5,0.8333333333333334,False
42,47,1->4,1,4,8,5,0.625,False
42,47,1->7,1,7,8,5,0.625,False
42,47,1->7,1,7,8,5,0.625,False
42,47,1->7,1,7,8,5,0.625,False
42,47,1->7,1,7,8,5,0.625,False
43,47,6->7,6,7,8,4,0.5,False
36,48,6->1,6,1,13,12,0.9230769230769231,False
36,48,6->1,6,1,13,12,0.9230769230769231,False
36,48,6->1,6,1,13,12,0.9230769230769231,False
36,48,6->1,6,1,13,12,0.9230769230769231,False
37,48,2->5,2,5,6,11,1.8333333333333333,True
40,48,1->5,1,5,6,8,1.3333333333333333,True
40,48,3->2,3,2,9,8,0.8888888888888888,False
41,48,1->2,1,2,10,7,0.7,False
41,48,1->2,1,2,10,7,0.7,False
41,48,1->5,1,5,6,7,1.1666666666666667,False
41,48,1->5,1,5,6,7,1.1666666666666667,False
41,48,1->5,1,5,6,7,1.1666666666666667,False
41,48,1->5,1,5,6,7,1.1666666666666667,False
41,48,1->5,1,5,6,7,1.1666666666666667,False
41,48,1->5,1,5,6,7,1.1666666666666667,False
41,48,1->5,1,5,6,7,1.1666666666666667,False
41,48,1->5,1,5,6,7,1.1666666666666667,False
41,48,1->7,1,7,8,7,0.875,False
42,48,1->5,1,5,6,6,1.0,False
42,48,1->7,1,7,8,6,0.75,False
43,48,1->5,1,5,6,5,0.8333333333333334,False
43,48,1->5,1,5,6,5,0.8333333333333334,False
43,48,6->4,6,4,8,5,0.625,False
36,49,6->1,6,1,13,13,1.0,False
36,49,6->1,6,1,13,13,1.0,False
36,49,6->1,6,1,13,13,1.0,False
39,49,4->6,4,6,7,10,1.4285714285714286,True
39,49,4->6,4,6,7,10,1.4285714285714286,True
39,49,1->5,1,5,6,10,1.6666666666666667,True
39,49,1->5,1,5,6,10,1.6666666666666667,True
39,49,1->5,1,5,6,10,1.6666666666666667,True
39,49,1->5,1,5,6,10,1.6666666666666667,True
43,49,1->5,1,5,6,6,1.0,False
43,49,1->5,1,5,6,6,1.0,False
43,49,1->5,1,5,6,6,1.0,False
43,49,1->5,1,5,6,6,1.0,False
43,49,6->4,6,4,8,6,0.75,False
43,49,6->7,6,7,8,6,0.75,False
43,49,6->7,6,7,8,6,0.75,False
44,49,0->5,0,5,5,5,1.0,False
44,49,6->5,6,5,9,5,0.5555555555555556,False
44,49,1->5,1,5,6,5,0.8333333333333334,False
44,49,1->5,1,5,6,5,0.8333333333333334,False
44,49,1->5,1,5,6,5,0.8333333333333334,False
40,50,1->5,1,5,6,10,1.6666666666666667,True
40,50,1->5,1,5,6,10,1.6666666666666667,True
40,50,1->5,1,5,6,10,1.6666666666666667,True
40,50,3->2,3,2,9,10,1.1111111111111112,False
41,50,3->7,3,7,5,9,1.8,True
41,50,3->7,3,7,5,9,1.8,True
41,50,3->7,3,7,5,9,1.8,True
42,50,1->5,1,5,6,8,1.3333333333333333,True
43,50,1->5,1,5,6,7,1.1666666666666667,False
43,50,1->5,1,5,6,7,1.1666666666666667,False
43,50,6->7,6,7,8,7,0.875,False
44,50,0->5,0,5,5,6,1.2,False
44,50,0->5,0,5,5,6,1.2,False
44,50,6->5,6,5,9,6,0.6666666666666666,False
44,50,6->4,6,4,8,6,0.75,False
45,50,3->6,3,6,13,5,0.38461538461538464,False
45,50,3->6,3,6,13,5,0.38461538461538464,False
45,50,1->5,1,5,6,5,0.8333333333333334,False
45,50,1->5,1,5,6,5,0.8333333333333334,False
45,50,1->5,1,5,6,5,0.8333333333333334,False
45,50,1->5,1,5,6,5,0.8333333333333334,False
46,50,0->3,0,3,6,4,0.6666666666666666,False
39,51,4->0,4,0,6,12,2.0,True
41,51,4->6,4,6,7,10,1.4285714285714286,True
41,51,1->5,1,5,6,10,1.6666666666666667,True
41,51,1->7,1,7,8,10,1.25,True
41,51,1->7,1,7,8,10,1.25,True
42,51,3->7,3,7,5,9,1.8,True
42,51,0->7,0,7,4,9,2.25,True
42,51,1->5,1,5,6,9,1.5,True
42,51,1->5,1,5,6,9,1.5,True
43,51,0->5,0,5,5,8,1.6,True
44,51,3->7,3,7,5,7,1.4,True
44,51,3->5,3,5,10,7,0.7,False
45,51,2->5,2,5,7,6,0.8571428571428571,False
45,51,1->4,1,4,8,6,0.75,False
46,51,2->5,2,5,6,5,0.8333333333333334,False
46,51,2->5,2,5,6,5,0.8333333333333334,False
46,51,2->5,2,5,6,5,0.8333333333333334,False
47,51,4->5,4,5,6,4,0.6666666666666666,False
40,52,3->7,3,7,5,12,2.4,True
41,52,4->6,4,6,7,11,1.5714285714285714,True
42,52,0->7,0,7,4,10,2.5,True
42,52,1->5,1,5,6,10,1.6666666666666667,True
42,52,1->5,1,5,6,10,1.6666666666666667,True
42,52,1->5,1,5,6,10,1.6666666666666667,True
42,52,1->7,1,7,8,10,1.25,True
43,52,3->7,3,7,5,9,1.8,True
45,52,2->5,2,5,7,7,1.0,False
45,52,7->6,7,6,11,7,0.6363636363636364,False
45,52,1->4,1,4,8,7,0.875,False
45,52,1->4,1,4,8,7,0.875,False
45,52,7->5,7,5,6,7,1.1666666666666667,False
45,52,7->5,7,5,6,7,1.1666666666666667,False
46,52,4->6,4,6,7,6,0.8571428571428571,False
46,52,0->5,0,5,5,6,1.2,False
46,52,2->5,2,5,6,6,1.0,False
46,52,4->5,4,5,6,6,1.0,False
46,52,4->5,4,5,6,6,1.0,False
46,52,4->5,4,5,6,6,1.0,False
46,52,1->5,1,5,6,6,1.0,False
46,52,1->5,1,5,6,6,1.0,False
47,52,4->5,4,5,6,5,0.8333333333333334,False
47,52,1->5,1,5,6,5,0.8333333333333334,False
47,52,1->5,1,5,6,5,0.8333333333333334,False
47,52,1->5,1,5,6,5,0.8333333333333334,False
47,52,6->3,6,3,11,5,0.45454545454545453,False
47,52,6->3,6,3,11,5,0.45454545454545453,False
40,53,3->7,3,7,5,13,2.6,True
44,53,6->5,6,5,9,9,1.0,False
44,53,1->5,1,5,6,9,1.5,True
44,53,1->5,1,5,6,9,1.5,True
45,53,2->5,2,5,7,8,1.1428571428571428,False
45,53,2->5,2,5,7,8,1.1428571428571428,False
45,53,3->6,3,6,13,8,0.6153846153846154,False
46,53,4->5,4,5,6,7,1.1666666666666667,False
46,53,4->5,4,5,6,7,1.1666666666666667,False
46,53,1->5,1,5,6,7,1.1666666666666667,False
46,53,0->3,0,3,6,7,1.1666666666666667,False
46,53,0->3,0,3,6,7,1.1666666666666667,False
47,53,4->5,4,5,6,6,1.0,False
47,53,1->5,1,5,6,6,1.0,False
47,53,7->3,7,3,7,6,0.8571428571428571,False
47,53,7->3,7,3,7,6,0.8571428571428571,False
47,53,2->3,2,3,8,6,0.75,False
47,53,2->3,2,3,8,6,0.75,False
47,53,2->3,2,3,8,6,0.75,False
47,53,2->3,2,3,8,6,0.75,False
48,53,4->5,4,5,6,5,0.8333333333333334,False
48,53,4->5,4,5,6,5,0.8333333333333334,False
48,53,4->5,4,5,6,5,0.8333333333333334,False
48,53,4->5,4,5,6,5,0.8333333333333334,False
44,54,6->5,6,5,9,10,1.1111111111111112,False
44,54,6->5,6,5,9,10,1.1111111111111112,False
44,54,6->4,6,4,8,10,1.25,True
44,54,3->5,3,5,10,10,1.0,False
47,54,4->5,4,5,6,7,1.1666666666666667,False
47,54,4->5,4,5,6,7,1.1666666666666667,False
48,54,4->5,4,5,6,6,1.0,False
48,54,4->5,4,5,6,6,1.0,False
48,54,1->5,1,5,6,6,1.0,False
48,54,1->5,1,5,6,6,1.0,False
48,54,1->5,1,5,6,6,1.0,False
48,54,7->3,7,3,7,6,0.8571428571428571,False
48,54,7->3,7,3,7,6,0.8571428571428571,False
48,54,7->3,7,3,7,6,0.8571428571428571,False
48,54,0->3,0,3,6,6,1.0,False
50,54,7->3,7,3,7,4,0.5714285714285714,False
50,54,7->2,7,2,5,4,0.8,False
47,55,4->5,4,5,6,8,1.3333333333333333,True
48,55,4->5,4,5,6,7,1.1666666666666667,False
48,55,4->5,4,5,6,7,1.1666666666666667,False
48,55,0->3,0,3,6,7,1.1666666666666667,False
48,55,0->3,0,3,6,7,1.1666666666666667,False
48,55,6->3,6,3,11,7,0.6363636363636364,False
48,55,6->3,6,3,11,7,0.6363636363636364,False
49,55,6->3,6,3,11,6,0.5454545454545454,False
49,55,6->3,6,3,11,6,0.5454545454545454,False
49,55,6->3,6,3,11,6,0.5454545454545454,False
49,55,6->3,6,3,11,6,0.5454545454545454,False
49,55,6->3,6,3,11,6,0.5454545454545454,False
50,55,7->3,7,3,7,5,0.7142857142857143,False
50,55,6->3,6,3,11,5,0.45454545454545453,False
50,55,6->3,6,3,11,5,0.45454545454545453,False
51,55,7->3,7,3,7,4,0.5714285714285714,False
51,55,7->2,7,2,5,4,0.8,False
51,55,7->2,7,2,5,4,0.8,False
44,56,3->7,3,7,5,12,2.4,True
44,56,3->7,3,7,5,12,2.4,True
49,56,6->3,6,3,11,7,0.6363636363636364,False
49,56,6->3,6,3,11,7,0.6363636363636364,False
51,56,1->5,1,5,6,5,0.8333333333333334,False
51,56,0->3,0,3,6,5,0.8333333333333334,False
51,56,6->3,6,3,11,5,0.45454545454545453,False
51,56,6->3,6,3,11,5,0.45454545454545453,False
52,56,5->1,5,1,6,4,0.6666666666666666,False
52,56,7->3,7,3,7,4,0.5714285714285714,False
52,56,7->3,7,3,7,4,0.5714285714285714,False
52,56,4->1,4,1,8,4,0.5,False
52,56,4->1,4,1,8,4,0.5,False
52,56,7->2,7,2,5,4,0.8,False
49,57,6->3,6,3,11,8,0.7272727272727273,False
50,57,7->3,7,3,7,7,1.0,False
50,57,1->4,1,4,8,7,0.875,False
51,57,7->2,7,2,5,6,1.2,False
51,57,7->2,7,2,5,6,1.2,False
51,57,6->3,6,3,11,6,0.5454545454545454,False
51,57,6->3,6,3,11,6,0.5454545454545454,False
51,57,6->3,6,3,11,6,0.5454545454545454,False
51,57,6->3,6,3,11,6,0.5454545454545454,False
51,57,6->3,6,3,11,6,0.5454545454545454,False
52,57,7->3,7,3,7,5,0.7142857142857143,False
52,57,7->3,7,3,7,5,0.7142857142857143,False
52,57,4->1,4,1,8,5,0.625,False
53,57,7->3,7,3,7,4,0.5714285714285714,False
53,57,7->3,7,3,7,4,0.5714285714285714,False
53,57,7->2,7,2,5,4,0.8,False
53,57,7->2,7,2,5,4,0.8,False
53,57,7->2,7,2,5,4,0.8,False
53,57,7->2,7,2,5,4,0.8,False
53,57,6->3,6,3,11,4,0.36363636363636365,False
45,58,1->5,1,5,6,13,2.1666666666666665,True
45,58,1->5,1,5,6,13,2.1666666666666665,True
45,58,7->6,7,6,11,13,1.1818181818181819,False
47,58,4->5,4,5,6,11,1.8333333333333333,True
50,58,7->3,7,3,7,8,1.1428571428571428,False
50,58,1->4,1,4,8,8,1.0,False
50,58,7->2,7,2,5,8,1.6,True
50,58,6->0,6,0,8,8,1.0,False
52,58,0->3,0,3,6,6,1.0,False
52,58,0->3,0,3,6,6,1.0,False
52,58,0->3,0,3,6,6,1.0,False
52,58,7->2,7,2,5,6,1.2,False
53,58,7->3,7,3,7,5,0.7142857142857143,False
53,58,7->3,7,3,7,5,0.7142857142857143,False
53,58,7->3,7,3,7,5,0.7142857142857143,False
54,58,5->2,5,2,6,4,0.6666666666666666,False
54,58,5->2,5,2,6,4,0.6666666666666666,False
54,58,5->2,5,2,6,4,0.6666666666666666,False
47,59,4->0,4,0,6,12,2.0,True
48,59,4->5,4,5,6,11,1.8333333333333333,True
49,59,4->5,4,5,7,10,1.4285714285714286,True
49,59,4->5,4,5,7,10,1.4285714285714286,True
49,59,0->3,0,3,6,10,1.6666666666666667,True
49,59,2->3,2,3,8,10,1.25,True
50,59,6->3,6,3,11,9,0.8181818181818182,False
52,59,0->3,0,3,6,7,1.1666666666666667,False
52,59,0->3,0,3,6,7,1.1666666666666667,False
52,59,7->2,7,2,5,7,1.4,True
52,59,7->2,7,2,5,7,1.4,True
52,59,7->2,7,2,5,7,1.4,True
52,59,7->2,7,2,5,7,1.4,True
52,59,7->2,7,2,5,7,1.4,True
53,59,4->1,4,1,8,6,0.75,False
54,59,7->3,7,3,7,5,0.7142857142857143,False
54,59,7->3,7,3,7,5,0.7142857142857143,False
54,59,7->3,7,3,7,5,0.7142857142857143,False
54,59,4->1,4,1,8,5,0.625,False
49,60,4->5,4,5,7,11,1.5714285714285714,True
50,60,1->2,1,2,10,10,1.0,False
50,60,1->2,1,2,10,10,1.0,False
50,60,1->5,1,5,6,10,1.6666666666666667,True
50,60,1->5,1,5,6,10,1.6666666666666667,True
50,60,6->3,6,3,11,10,0.9090909090909091,False
50,60,6->3,6,3,11,10,0.9090909090909091,False
50,60,6->3,6,3,11,10,0.9090909090909091,False
51,60,6->3,6,3,11,9,0.8181818181818182,False
52,60,7->2,7,2,5,8,1.6,True
53,60,4->1,4,1,8,7,0.875,False
53,60,4->1,4,1,8,7,0.875,False
53,60,6->3,6,3,11,7,0.6363636363636364,False
54,60,7->3,7,3,7,6,0.8571428571428571,False
54,60,7->3,7,3,7,6,0.8571428571428571,False
54,60,7->3,7,3,7,6,0.8571428571428571,False
54,60,7->3,7,3,7,6,0.8571428571428571,False
54,60,0->3,0,3,6,6,1.0,False
55,60,5->2,5,2,6,5,0.8333333333333334,False
55,60,5->2,5,2,6,5,0.8333333333333334,False
55,60,6->3,6,3,11,5,0.45454545454545453,False
56,60,4->6,4,6,7,4,0.5714285714285714,False
56,60,5->1,5,1,6,4,0.6666666666666666,False
56,60,5->1,5,1,6,4,0.6666666666666666,False
56,60,5->2,5,2,6,4,0.6666666666666666,False
56,60,5->2,5,2,6,4,0.6666666666666666,False
56,60,5->2,5,2,6,4,0.6666666666666666,False
56,60,0->3,0,3,6,4,0.6666666666666666,False
47,61,4->0,4,0,6,14,2.3333333333333335,True
51,61,1->5,1,5,6,10,1.6666666666666667,True
51,61,1->5,1,5,6,10,1.6666666666666667,True
51,61,1->5,1,5,6,10,1.6666666666666667,True
53,61,4->1,4,1,8,8,1.0,False
53,61,4->1,4,1,8,8,1.0,False
53,61,4->1,4,1,8,8,1.0,False
53,61,0->3,0,3,6,8,1.3333333333333333,True
53,61,7->2,7,2,5,8,1.6,True
54,61,5->1,5,1,6,7,1.1666666666666667,False
54,61,7->3,7,3,7,7,1.0,False
54,61,4->1,4,1,8,7,0.875,False
54,61,5->2,5,2,6,7,1.1666666666666667,False
54,61,5->2,5,2,6,7,1.1666666666666667,False
54,61,0->3,0,3,6,7,1.1666666666666667,False
55,61,5->1,5,1,6,6,1.0,False
55,61,5->1,5,1,6,6,1.0,False
55,61,5->1,5,1,6,6,1.0,False
55,61,5->1,5,1,6,6,1.0,False
55,61,5->2,5,2,6,6,1.0,False
55,61,5->2,5,2,6,6,1.0,False
55,61,0->3,0,3,6,6,1.0,False
55,61,0->3,0,3,6,6,1.0,False
55,61,6->3,6,3,11,6,0.5454545454545454,False
55,61,6->3,6,3,11,6,0.5454545454545454,False
55,61,6->3,6,3,11,6,0.5454545454545454,False
55,61,6->3,6,3,11,6,0.5454545454545454,False
56,61,7->3,7,3,7,5,0.7142857142857143,False
56,61,4->1,4,1,8,5,0.625,False
56,61,4->1,4,1,8,5,0.625,False
48,62,4->5,4,5,6,14,2.3333333333333335,True
49,62,4->5,4,5,7,13,1.8571428571428572,True
49,62,0->3,0,3,6,13,2.1666666666666665,True
54,62,4->1,4,1,8,8,1.0,False
54,62,4->1,4,1,8,8,1.0,False
54,62,4->1,4,1,8,8,1.0,False
54,62,4->1,4,1,8,8,1.0,False
54,62,4->1,4,1,8,8,1.0,False
54,62,5->2,5,2,6,8,1.3333333333333333,True
54,62,5->2,5,2,6,8,1.3333333333333333,True
54,62,5->2,5,2,6,8,1.3333333333333333,True
55,62,5->1,5,1,6,7,1.1666666666666667,False
55,62,7->3,7,3,7,7,1.0,False
55,62,7->3,7,3,7,7,1.0,False
55,62,7->3,7,3,7,7,1.0,False
55,62,5->2,5,2,6,7,1.1666666666666667,False
56,62,5->1,5,1,6,6,1.0,False
56,62,7->3,7,3,7,6,0.8571428571428571,False
56,62,7->3,7,3,7,6,0.8571428571428571,False
56,62,4->1,4,1,8,6,0.75,False
56,62,4->1,4,1,8,6,0.75,False
56,62,0->3,0,3,6,6,1.0,False
56,62,7->2,7,2,5,6,1.2,False
